Municipio,escuelas/100_alumnos_priv,escuelas/100_alumnos_pub,unidadEsc/100_alumnos_priv,unidadEsc/100_alumnos_pub,profesores/100_alumnos_pub,profesores/100_alumnos_priv,bibliotecas/100_alumnos,idiomas/10_alumnos,actividades/10_alumnos,Magnitud6,Magnitud7,Magnitud8,Magnitud10,Magnitud12,Magnitud14,Magnitud83,Magnitud88,Magnitud89,Total_x,frac_extranjeros,frac_young,frac_old,frac_HighEduc,edadMedia,densidad,serviciosOcio,serviciosGenerales,familiares,antiguedadFamiliares,superficieFamiliares,unidadesUrbanasResidenciales,1-3p,4+p,size,rooms,price,priceByArea_x,bathrooms,hasLift,parkingSpace,newDevelopment,propertyType,pisoBajo,numHouses,centros_100,farmacias_100,centrosSociales_10,clinicaDental_10,otroConsulta_100,consultaPrimaria_100,orgNoSanitaria_100,distanciaCentro_x,Bus_100,estacionTren_100,servicioCoches_100,estacionBus_100,trabajadoresLugarTrabajo,paro_100,rentaBruta,pensionMedia,trabajadores_100,contratos_100,pensionistas_100,ocupadosColectivos_100,funcionario_100,organizaciones_100,grupo,priceByArea_y,Total_y,distanciaCentro_y
Collado Mediano,44.52448115540293,61.527276873204805,34.15148773484668,60.16321328274352,75.76905305127102,31.86116753967628,76.23811296888017,49.21751785930205,69.23961727491202,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,43.39339969972201,56.244804425698106,42.1003171797034,42.71631129930108,71.14768818199848,41.26314502323311,50.36706270983164,49.965954308667285,48.02708278782152,57.30110892135056,39.68411054802437,63.14283055901391,56.10157905938916,58.4425088861336,43.071709121070185,58.67710832616516,49.97299791858238,43.20351336222086,46.91100535653959,51.403663914825394,39.63461878240045,55.47680394655173,40.546959821625215,54.05845777207979,59.30879998618372,50.318471337579616,46.23357402731588,44.824058478560126,45.814007394395176,41.45015952911951,51.57677740995451,60.04866686479653,41.289712049189866,46.09078480328031,62.44571156848928,73.44390592134278,46.91037779998112,57.103314705143326,45.038523181367566,46.29339305711086,62.98003093964862,64.21449235021028,51.91115117508672,43.97678813695634,42.896685294856674,46.34826206476277,48.49418119809849,48.4336010033164,2,1873.7,7456,47.487
Colmenar de Oreja,44.52448115540293,44.87321742250085,34.15148773484668,35.55782739856923,36.000133989547734,31.86116753967628,58.62970824217452,49.21751785930205,47.201761859199934,45.27486817052393,0.4874318207010049,5.683874033851382,9.449330515125482,3.434723466653012,91.86261973460482,72.93463292079193,70.2988194287411,85.4599060179932,45.20420610719084,37.22183818615832,22.14787048928411,24.110058347043505,9.569259125828712,27.035950110051417,60.48330848352197,60.357034076873575,56.532815006546855,62.29563241494878,21.836622187979486,59.133987000500646,61.47098933285318,62.36313139497926,43.44488686610462,84.43192863373233,62.47974843893679,57.984663235824605,87.30232380954797,51.403663914825394,22.70286551404936,55.47680394655173,40.546959821625215,73.24049117507585,59.30879998618372,50.318471337579616,43.56153230853968,57.69407434014878,47.28576723081521,48.78252203093313,49.09823078017883,35.08887778250662,41.72551322932753,35.539751528947775,46.03259879402426,46.333585187568175,46.61765923259916,89.77401436840279,44.72078270396821,31.69412893936969,30.93094177908675,24.538974659760854,44.83037926104359,43.59960109843827,10.225985631597212,44.62520809822482,47.9120400272841,43.639719793221246,2,924.86,8462,57.211
Colmenarejo,52.44955527605965,38.83526269433288,57.66881354383001,33.93002654539964,37.02694695018168,55.03764116563672,46.68201156715903,49.21751785930205,52.0786475074357,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,47.024012546505936,44.11052862749238,71.95514045617561,57.79365218572532,67.14333022483537,56.52359990217661,51.68330006781784,41.69841095768712,43.70946355725176,35.49824075659367,58.28279943410891,47.453046286901696,41.4586206646886,30.443971486144463,71.13229377719072,59.07834727890402,48.04888245391247,43.2437672043571,39.06550981367731,54.26227191983567,58.618705780248646,55.47680394655173,53.1582107685532,40.1078880244463,56.612945441357176,50.318471337579616,41.44797138244604,36.30518156750468,46.64039599812984,63.50828089435524,38.93306439156176,57.54068063844949,48.19221769418,57.349271151951065,49.62368130841465,46.333585187568175,44.44816655029312,39.5016393016743,45.64604297415515,53.4058550631899,56.797577515872455,59.36813432613257,59.11242996703887,41.53579365405105,60.4983606983257,50.41302227395681,47.45157160590511,41.57510363989188,2,2058.0,9473,37.111
Cubas de la Sagra,44.52448115540293,41.54929344791787,34.15148773484668,36.71447877439343,26.781158084429567,31.86116753967628,49.62515532187193,49.21751785930205,46.468419992820245,45.27486817052393,0.4874318207010049,5.683874033851382,9.449330515125482,3.434723466653012,91.86261973460482,72.93463292079193,70.2988194287411,85.4599060179932,42.028994871828,23.85789516064948,83.42081704544484,75.28597793535155,48.41637398523177,74.32746392761065,43.45954541107192,43.9211076117306,39.97299393796395,9.747515610440278,69.42128999262749,91.41208944577116,35.990475590521875,2.426344037069411,90.4961495629412,72.12569393031818,58.15048864342948,41.06732709219754,63.20903261394737,72.12857195114987,22.70286551404936,55.47680394655173,58.563032602950905,78.4719548304384,59.30879998618372,50.318471337579616,73.79665939054291,49.35186691882503,46.33178815558871,31.34274368595293,30.72840605691113,35.08887778250662,45.9440072176282,58.36270853144784,45.478180903564,46.333585187568175,48.55944911471691,16.628002828415156,45.42743752570439,67.63077907534796,46.45756467491189,46.21188774343632,34.920927088301525,48.2901835801113,83.37199717158484,46.34603513167199,49.04833130036232,39.69596439061037,2,1490.84,6698,36.177
Daganzo de Arriba,51.99233946140638,38.20115909555374,59.4778386060595,31.242100798202344,32.707567082580084,62.43628466930871,46.5685907731387,49.21751785930205,46.25452712669266,37.21404019325912,18.183837848243822,23.71182814850336,14.6922633977763,21.6668058394135,72.86766757613893,55.95388807300608,54.60852530359107,77.13428332833648,49.14262004311708,27.41131683576904,91.05225155903742,86.48593741343673,65.8616149558554,76.07605771582291,53.77452533546763,36.33350206082831,44.99868153005087,29.182342828105742,69.47309692545781,54.38212502381467,37.241773292322975,18.341311234185635,90.15075423932385,34.72550307678912,38.428305130562926,55.611561559039366,37.65647073354307,40.68388389603687,80.64708781018422,55.47680394655173,54.95981804668577,54.05845777207979,53.37791998756535,50.318471337579616,39.492896069190095,32.82494152640464,44.44183982346039,66.53045876241907,45.32422359759573,55.05938749652979,34.79841442385306,57.90698722589254,45.96067949452394,46.333585187568175,48.75761422110855,30.17165600488744,51.07305032813629,59.76963685810272,55.77686382296068,52.26014255748528,66.53037582197881,69.95358801064542,69.82834399511256,57.21031404477246,48.16834768347794,48.78162040165024,2,2091.1,10650,36.597
Escorial (El),44.82905263141247,42.99803581774001,48.09587856746739,47.65714595441158,57.698542716152055,49.853382123970896,42.2549819164564,49.21751785930205,43.37893860583615,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,59.8850580548208,39.95622373529783,20.84291773564816,19.95000504816069,68.12953320938915,25.44631939349477,53.913789797136175,39.39173903157953,43.69546346466508,77.48969816771235,35.410038589523054,41.007793496705816,58.59612713110605,79.42094596417432,30.583990875952523,48.32171028494444,52.33441235249543,43.64927904031064,37.519061366285925,56.21132283234266,73.39163630483628,36.847556201536825,43.82260941822989,36.62024558753792,53.71363017616639,100.0,43.92619709242581,49.69223568843883,51.50273907263304,64.6780424683354,51.77499877677246,60.685932597086826,67.654847139839,41.92853021254197,54.296559414439685,70.66076672457918,51.076490203322514,71.51987639518451,48.79802850995685,60.6430971044633,58.457332076314536,73.75212494159517,51.16093424940139,43.67843615665534,28.48012360481549,47.17337045967591,49.45615544491315,48.13840977345404,2,2094.327909090909,16618,51.323
Fuente el Saz de Jarama,44.52448115540293,40.79375675254489,34.15148773484668,43.54394653196951,57.42907189111828,31.86116753967628,64.8973710831563,49.21751785930205,57.66901600531556,54.56498047260391,100.0,100.0,100.0,100.0,0.0,0.0,14.284709223343611,41.82526327026945,42.63379701189712,67.50358491381303,49.52984229647527,48.89077245920589,46.37532943309217,47.38322328197604,55.02075407218262,50.7838239203517,49.60595377694293,38.55813895687295,53.3611408152286,40.83499851573542,37.48828539442818,42.490697410097766,45.05083028019819,70.59626545164299,67.29003710061157,30.212179635749266,40.3723829182127,59.9794879298562,22.70286551404936,55.47680394655173,44.15017437789036,71.49666995662166,59.30879998618372,50.318471337579616,47.58200388946347,47.22440570152497,50.93831815863972,66.97966724199553,47.302772364306406,61.546112271780665,69.75266974650694,58.35185802417271,45.00001004572015,46.333585187568175,48.36306143464208,60.73358449071195,46.56113554906533,48.16509358502641,44.82277411200673,39.90516050143656,61.67520087477657,55.54988842115033,39.26641550928805,51.93663450329026,45.32764028604602,65.06533179802814,2,2027.3,7034,36.187
Galapagar,46.64649553743669,39.28239358646202,51.942980119784885,39.63740407836953,44.65651726438021,52.96062385708071,38.03420876413015,49.21751785930205,45.88393066297814,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,92.67397407713904,62.40167808538253,57.46023876765472,46.06592143071971,66.84933719531507,49.052335534360495,42.905498687893285,39.25144326654358,41.26956240408936,46.05920328826704,51.67741549824323,51.21997687205639,44.292871601793536,44.69555439649065,55.65919367159516,47.47631912248932,50.14791750627964,42.50162700016824,40.89592936423039,48.41511918231465,65.97290164427993,34.51890023340995,40.546959821625215,46.92464369658539,50.83611427387176,100.0,28.568451810885563,47.63348118046718,49.073239408627366,50.36926575141625,44.11579683674903,35.08887778250662,44.60735574260777,59.07992706233367,43.80874734203744,57.93917463414458,46.29273980549947,48.3303103479884,56.848301245347145,56.52535594304912,61.76012047089352,66.77336938692329,76.63679313486737,39.29538783108234,51.669689652011606,44.356148326434834,46.39243663913083,48.49134845763614,2,2015.0012727272729,34834,35.516
Griñón,45.2409546460158,42.36410905662253,48.93298034049303,37.56920374752228,39.54059137336317,48.344115941312594,41.07987836966967,49.21751785930205,44.70034602718817,45.27486817052393,0.4874318207010049,5.683874033851382,9.449330515125482,3.434723466653012,91.86261973460482,72.93463292079193,70.2988194287411,85.4599060179932,48.8564190304058,29.799617510043547,52.97603384878655,41.865323307785765,48.32602693705537,46.19100024455859,39.91055998114575,50.86646802592518,45.75824049366039,30.32786309030816,65.17312150054133,78.8153353330291,38.57255570330816,26.39218619829897,70.72720863780114,70.84644973982135,69.21415256528145,42.39738550534121,62.46747790772565,83.56300397119094,70.11177466543242,55.47680394655173,40.546959821625215,71.49666995662166,35.58527999171023,50.318471337579616,39.73137762904906,33.24946382897668,54.245495100695976,51.055935546043166,52.95395035320672,35.08887778250662,64.46745888837188,61.44425259758362,41.85898454115444,46.333585187568175,47.07302315276291,56.85576927989423,56.820340083336,62.63957766757321,54.208440960824376,46.80637432772318,53.27454011050028,63.20251512054826,43.14423072010577,67.01846808920988,49.39765807007332,67.13346929774207,2,1508.26,10491,33.337
Guadalix de la Sierra,66.09829403941289,48.55961806233066,70.73399454882075,54.74373041833992,64.0177490035718,57.09777215461098,61.8941714611089,49.21751785930205,56.31702065853838,54.56498047260391,100.0,100.0,100.0,100.0,0.0,0.0,14.284709223343611,41.82526327026945,41.98219470622743,44.61153176011788,45.470522136474266,50.441904677087805,51.57900744149519,47.38322328197604,58.8384822740854,36.33350206082831,50.23949188454826,57.78812877981382,50.874408039373286,43.13317176264172,55.03934827792824,57.13549269077127,47.71642088770752,36.08971551610123,39.390362862897874,56.74685023303636,45.74631323471261,39.9692318947843,66.60000361718184,55.47680394655173,67.57106899361376,43.59553046135466,52.7189333210522,50.318471337579616,48.87463422295252,49.525423884531335,43.79515942555394,44.12864227388116,71.50022101711943,58.99691830120568,46.02286583985915,33.76460853873715,42.16742708858518,46.333585187568175,45.82393446678545,51.1273565728708,43.88703169127227,46.79251319788834,47.25425810474851,38.690340090067735,51.44558181483024,47.75762387107165,48.872643427129205,45.465538745417,49.06957261645677,44.819028105414105,2,1901.06,6672,58.847
Guadarrama,45.15021211239967,41.62081683155195,47.52066682831965,46.67464004278409,49.03717137134771,48.330430944524096,38.03420876413015,49.21751785930205,44.29422416517651,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,60.43045998470456,41.16821243564569,37.08882732656026,33.79966990174019,55.128251297793774,35.381511371973616,51.86622582017166,42.34044987478062,54.109131329123,56.98339255016459,30.56609036988821,34.061435261695785,62.42769194487048,59.70164767463605,38.932794665116994,52.091639910410606,56.48875256030544,44.36823769411,41.99174072091781,50.36417009482166,45.278536538517486,9.046986489745358,49.55499621228806,32.65701554559659,47.65885713175478,100.0,33.66132810242492,40.073792870978416,58.37512512618312,48.78786334597804,58.28802844476494,35.08887778250662,88.64606338938175,42.50252204739614,51.31775693734563,46.333585187568175,52.0427371751803,66.65947029326064,51.36028771970532,59.39529675251961,51.78529391285102,55.81413844180892,55.04158750653146,50.49323820601852,33.34052970673936,48.01294436195246,46.474364250010126,45.31483491194725,2,1989.259363636364,16921,50.794
Hoyo de Manzanares,44.52448115540293,50.74173364740603,34.15148773484668,52.78846404577497,57.18681495138495,31.86116753967628,56.914558602393896,49.21751785930205,52.29255124115494,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,45.83240833006024,39.34453229765682,49.44840402515229,38.57861922796575,75.44847778187447,42.216923453167055,55.671909528092286,59.40547208917638,44.14375029385311,48.64848736863941,26.78418427327493,64.02408496196294,50.944865662652006,49.4965112683728,48.30066592946879,76.85087265610167,70.17621029761642,18.72381717120078,24.070950128284977,82.1336999686858,29.886033567289218,55.47680394655173,40.546959821625215,59.28992142744235,59.30879998618372,50.318471337579616,42.77710739436984,55.59953585074614,41.23868346501028,37.94471643112303,43.96005883255731,53.19288939761956,25.707671543591765,57.9210928853502,48.15069406418719,46.333585187568175,49.65706652693417,46.54166604806347,48.49299765165346,71.62374020156776,73.28683651184058,78.65017745126303,51.47356415469575,44.450298962834296,53.45833395193653,46.25717979443035,47.74114223226017,53.14299144679272,2,2410.24,8811,36.584
Humanes de Madrid,45.75336923107437,44.13677495766269,48.11303938600261,35.57954577317415,40.979870559472346,49.39901049359925,38.13445201082363,49.21751785930205,46.23615169377801,45.27486817052393,0.4874318207010049,5.683874033851382,9.449330515125482,3.434723466653012,91.86261973460482,72.93463292079193,70.2988194287411,85.4599060179932,65.68107856381647,53.269331465880654,75.80279458922524,75.37282343413466,30.932508748485688,79.41428222059183,25.080400375193705,41.45718206687162,44.48461890910182,36.07300027150353,64.70685910506847,15.313179826407486,38.68538057488071,31.381788590737635,69.84772486784921,21.78200650726032,27.84567007487842,63.17005387434202,25.85715193500498,22.102931863470115,100.0,55.47680394655173,81.98392721867431,0.0,35.58527999171023,50.318471337579616,40.65253838104511,57.44528772556997,43.81809786294561,44.35720257838032,44.44095517549715,43.12973101069293,35.46837440424131,63.71309366881247,42.22753977736713,56.52284576781938,45.37357471027264,34.68770475741504,69.04699365366353,36.9348904175332,34.09265782735955,32.693779761608944,65.2285984611787,65.78451955014376,65.31229524258495,71.11127933183872,47.891741004812985,92.60039661656587,2,2368.28,19838,31.246
Loeches,47.15721764294312,60.18314647976735,54.2408643581138,51.21359445503023,47.488966832685215,51.109425296829855,52.27617817861872,49.21751785930205,43.37893860583615,37.21404019325912,18.183837848243822,23.71182814850336,14.6922633977763,21.6668058394135,72.86766757613893,55.95388807300608,54.60852530359107,77.13428332833648,46.07180917717093,38.315424372817546,67.74786482650498,81.35588690244195,42.27658853697989,74.64539007092196,55.41182373616537,42.01572276520483,44.81659972910788,47.55514200377331,68.64418600017271,58.701999548074646,38.04047445403612,43.63693286273877,61.862159964748656,28.055495544789043,24.478468011706088,61.35132432780601,41.28761978295247,31.3934078797535,93.40036161698904,55.47680394655173,100.0,13.950569747633496,57.56442351600184,50.318471337579616,42.49428172521005,38.16772421515341,45.05281754567817,37.65788325864462,43.76330013184611,52.92367723921056,36.532404512597,66.76534136530543,47.96209708463662,46.333585187568175,58.81620428997514,28.802369233800285,52.48381804778948,44.5464725643897,42.41616044326512,42.515732023739744,68.19813321661096,64.19731909748269,71.19763076619972,62.51382623311197,47.67952475637119,56.4709741069568,2,2005.8,8944,28.433
